league,season,game,team,player,jersey_number,nation,pos,age,min,gls,ast,pk,pkatt,sh,sot,crdy,crdr,touches,tkl,int,blocks,xg,npxg,xag,sca,gca,cmp,att,cmp%,prgp,carries,prgc,succ,league_misc,season_misc,jersey_number_misc,nation_misc,pos_misc,age_misc,min_misc,crdy_misc,crdr_misc,2crdy,fls,fld,off,crs,int_misc,tklw,pkwon,pkcon,og,recov,won,lost,won%,date
ESP-La Liga,2526,2025-11-30 Real Sociedad-Villarreal,Real Sociedad,Jon Gorrotxategi,4,ESP,DM,23-301,90,0,0,0,0,1,0,0,0,86,0,3,1,0.0,0.0,0.0,1,0,72,76,94.7,10,58,2,0,ESP-La Liga,2526,4,ESP,DM,23-301,90,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,,2025-11-30
ESP-La Liga,2526,2025-11-30 Real Sociedad-Villarreal,Real Sociedad,Jon Martin,31,ESP,CB,19-221,90,0,0,0,0,1,0,1,0,88,2,5,0,0.1,0.1,0.0,0,0,72,76,94.7,3,67,0,1,ESP-La Liga,2526,31,ESP,CB,19-221,90,1,0,0,2,0,0,0,5,2,0,0,0,1,5,1,83.3,2025-11-30
ESP-La Liga,2526,2025-11-30 Real Sociedad-Villarreal,Real Sociedad,Mikel Goti,22,ESP,AM,23-191,7,0,0,0,0,1,0,0,0,8,0,0,1,0.2,0.2,0.0,1,0,1,4,25.0,1,3,1,0,ESP-La Liga,2526,22,ESP,AM,23-191,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Real Sociedad-Villarreal,Real Sociedad,Sergio Gómez,17,ESP,LB,25-087,90,0,0,0,0,0,0,0,0,68,2,1,1,0.0,0.0,0.2,4,0,52,59,88.1,5,35,1,0,ESP-La Liga,2526,17,ESP,LB,25-087,90,0,0,0,2,0,0,4,1,2,0,0,0,1,0,0,,2025-11-30
ESP-La Liga,2526,2025-11-30 Real Sociedad-Villarreal,Real Sociedad,Takefusa Kubo,14,JPN,RW,24-179,84,0,1,0,0,2,1,0,0,44,1,0,0,0.1,0.1,0.1,7,1,22,32,68.8,2,34,7,1,ESP-La Liga,2526,14,JPN,RW,24-179,84,0,0,0,0,3,0,1,0,1,0,0,0,5,0,0,,2025-11-30
ESP-La Liga,2526,2025-11-30 Real Sociedad-Villarreal,Real Sociedad,Umar Sadiq,15,NGA,FW,28-301,55,0,0,0,0,1,0,1,0,14,0,0,1,0.1,0.1,0.0,0,0,6,7,85.7,0,9,0,0,ESP-La Liga,2526,15,NGA,FW,28-301,55,1,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Real Sociedad-Villarreal,Real Sociedad,Álex Remiro,1,ESP,GK,30-251,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,27,35,77.1,0,23,0,1,ESP-La Liga,2526,1,ESP,GK,30-251,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2025-11-30
ESP-La Liga,2526,2025-11-30 Real Sociedad-Villarreal,Villarreal,Alberto Moleiro,20,ESP,LM,22-061,90,2,0,0,0,4,3,1,0,40,2,1,3,0.3,0.3,0.2,3,0,14,25,56.0,5,17,0,2,ESP-La Liga,2526,20,ESP,LM,22-061,90,1,0,0,2,2,0,0,1,1,0,0,0,2,1,1,50.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Real Sociedad-Villarreal,Villarreal,Alfonso Pedraza,24,ESP,LB,29-235,77,0,1,0,0,0,0,1,0,53,0,1,0,0.0,0.0,0.9,0,0,31,43,72.1,2,27,3,0,ESP-La Liga,2526,24,ESP,LB,29-235,77,1,0,0,4,0,0,2,1,0,0,0,0,3,0,0,,2025-11-30
ESP-La Liga,2526,2025-11-30 Real Sociedad-Villarreal,Villarreal,Ayoze Pérez,22,ESP,FW,32-124,85,1,1,0,0,1,1,1,0,36,6,0,0,0.9,0.9,0.1,1,1,17,22,77.3,3,13,3,2,ESP-La Liga,2526,22,ESP,FW,32-124,85,1,0,0,1,2,0,1,0,2,0,0,0,2,1,3,25.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Real Sociedad-Villarreal,Villarreal,Daniel Parejo,10,ESP,CM,36-228,23,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,1,0,12,13,92.3,1,4,0,0,ESP-La Liga,2526,10,ESP,CM,36-228,23,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,100.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Real Sociedad-Villarreal,Villarreal,Georges Mikautadze,9,GEO,FW,25-030,23,0,0,0,0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,1,3,0,0,ESP-La Liga,2526,9,GEO,FW,25-030,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,2025-11-30
ESP-La Liga,2526,2025-11-30 Real Sociedad-Villarreal,Villarreal,Gerard Moreno,7,ESP,FW,33-237,67,0,0,0,0,0,0,0,0,21,0,0,1,0.0,0.0,0.2,2,0,14,17,82.4,3,7,1,0,ESP-La Liga,2526,7,ESP,FW,33-237,67,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,50.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Real Sociedad-Villarreal,Villarreal,Ilias Akhomach,11,MAR,RM,21-228,12,0,0,0,0,1,0,0,0,8,1,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,5,1,0,ESP-La Liga,2526,11,MAR,RM,21-228,12,0,0,0,1,1,0,2,0,1,0,0,0,0,1,0,100.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Real Sociedad-Villarreal,Villarreal,Juan Foyth,8,ARG,CB,27-322,90,0,0,0,0,1,0,1,0,62,2,3,2,0.0,0.0,0.0,1,1,40,48,83.3,2,28,0,1,ESP-La Liga,2526,8,ARG,CB,27-322,90,1,0,0,1,0,0,0,3,2,0,0,0,6,1,3,25.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Real Sociedad-Villarreal,Villarreal,Luiz Lúcio Reis Júnior,1,BRA,GK,24-320,90,0,0,0,0,0,0,1,0,35,0,0,0,0.0,0.0,0.0,0,0,21,30,70.0,0,16,0,0,ESP-La Liga,2526,1,BRA,GK,24-320,90,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,2025-11-30
ESP-La Liga,2526,2025-11-30 Real Sociedad-Villarreal,Villarreal,Pape Gueye,18,SEN,CM,26-310,67,0,0,0,0,0,0,1,0,34,0,1,0,0.0,0.0,0.0,0,0,22,27,81.5,2,14,1,0,ESP-La Liga,2526,18,SEN,CM,26-310,67,1,0,0,1,0,0,0,1,0,0,0,0,3,0,1,0.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Real Sociedad-Villarreal,Villarreal,Rafa Marín,4,ESP,CB,23-195,90,0,0,0,0,0,0,0,0,46,0,3,1,0.0,0.0,0.1,1,0,32,36,88.9,0,15,0,0,ESP-La Liga,2526,4,ESP,CB,23-195,90,0,0,0,1,0,0,0,3,0,0,0,0,1,3,1,75.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Real Sociedad-Villarreal,Villarreal,Santi Comesaña,14,ESP,CM,29-056,90,0,0,0,0,1,0,0,0,51,5,0,2,0.1,0.1,0.0,3,1,32,36,88.9,6,13,0,1,ESP-La Liga,2526,14,ESP,CM,29-056,90,0,0,0,3,3,0,0,0,5,0,0,0,7,2,0,100.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Real Sociedad-Villarreal,Villarreal,Santiago Mouriño,15,URU,RB,23-290,90,0,0,0,0,0,0,1,0,69,3,2,2,0.0,0.0,0.0,1,1,38,56,67.9,5,32,2,1,ESP-La Liga,2526,15,URU,RB,23-290,90,1,0,0,3,2,0,1,2,2,0,0,0,7,0,1,0.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Real Sociedad-Villarreal,Villarreal,Sergi Cardona,23,ESP,LB,26-145,13,0,0,0,0,0,0,0,0,12,1,2,0,0.0,0.0,0.0,1,0,3,8,37.5,2,5,0,0,ESP-La Liga,2526,23,ESP,LB,26-145,13,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,,2025-11-30
ESP-La Liga,2526,2025-11-30 Real Sociedad-Villarreal,Villarreal,Tajon Buchanan,17,CAN,RM,26-295,78,0,0,0,0,0,0,0,0,29,3,1,0,0.0,0.0,0.0,2,1,12,19,63.2,2,17,1,1,ESP-La Liga,2526,17,CAN,RM,26-295,78,0,0,0,1,1,0,2,1,3,0,0,0,4,0,0,,2025-11-30
ESP-La Liga,2526,2025-11-30 Real Sociedad-Villarreal,Villarreal,Tani Oluwaseyi,21,CAN,FW,25-199,5,0,0,0,0,1,0,0,0,3,0,0,0,0.1,0.1,0.0,1,0,0,1,0.0,0,0,0,0,ESP-La Liga,2526,21,CAN,FW,25-199,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Real Betis,Abde Ezzalzouli,10,MAR,"LW,RW",23-348,90,0,0,0,0,1,1,0,0,42,3,0,1,0.2,0.2,0.0,1,0,11,23,47.8,2,19,6,3,ESP-La Liga,2526,10,MAR,"LW,RW",23-348,90,0,0,0,5,3,0,1,0,1,0,0,0,7,4,4,50.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Real Betis,Aitor Ruibal,24,ESP,"RB,RW",29-253,88,0,0,0,0,0,0,1,0,30,4,0,0,0.0,0.0,0.0,0,0,14,20,70.0,1,8,0,0,ESP-La Liga,2526,24,ESP,"RB,RW",29-253,88,1,0,0,1,0,0,1,0,2,0,0,0,3,0,2,0.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Real Betis,Cucho,19,COL,FW,26-224,89,0,0,0,0,1,0,0,0,35,1,0,0,0.2,0.2,0.2,1,0,16,21,76.2,3,15,0,0,ESP-La Liga,2526,19,COL,FW,26-224,89,0,0,0,2,0,0,1,0,0,0,0,0,4,0,3,0.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Real Betis,Ezequiel Ávila,9,ARG,FW,31-297,1,0,0,0,0,0,0,1,0,6,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,1,1,0,0,ESP-La Liga,2526,9,ARG,FW,31-297,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,100.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Real Betis,Marc Bartra,5,ESP,CB,34-319,90,0,0,0,0,0,0,1,0,30,3,1,2,0.0,0.0,0.0,0,0,10,20,50.0,1,11,0,0,ESP-La Liga,2526,5,ESP,CB,34-319,90,1,0,0,2,2,0,0,1,2,0,0,0,5,4,3,57.1,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Real Betis,Marc Roca,21,ESP,DM,29-004,90,0,0,0,0,0,0,0,0,28,1,2,0,0.0,0.0,0.0,1,0,13,18,72.2,2,8,1,1,ESP-La Liga,2526,21,ESP,DM,29-004,90,0,0,0,5,1,0,2,2,0,0,0,0,2,0,1,0.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Real Betis,Natan,4,BRA,CB,24-297,90,0,0,0,0,0,0,0,0,37,0,4,3,0.0,0.0,0.0,0,0,12,15,80.0,0,9,0,0,ESP-La Liga,2526,4,BRA,CB,24-297,90,0,0,0,0,0,0,0,4,0,0,0,0,1,3,2,60.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Real Betis,Nelson Deossa,18,COL,DM,25-297,62,0,0,0,0,1,0,0,0,23,2,0,0,0.1,0.1,0.0,1,0,7,12,58.3,1,8,1,1,ESP-La Liga,2526,18,COL,DM,25-297,62,0,0,0,1,2,0,0,0,1,0,0,0,3,3,1,75.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Real Betis,Pablo Fornals,8,ESP,AM,29-281,89,1,0,0,0,3,1,0,0,46,1,0,0,0.4,0.4,0.1,6,3,20,38,52.6,4,22,2,3,ESP-La Liga,2526,8,ESP,AM,29-281,89,0,0,0,2,1,0,8,0,1,0,0,0,4,0,1,0.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Real Betis,Pablo Garcia,52,ESP,RW,19-170,71,0,0,0,0,2,1,0,0,23,0,1,1,0.1,0.1,0.0,2,1,9,13,69.2,0,16,2,1,ESP-La Liga,2526,52,ESP,RW,19-170,71,0,0,0,2,1,0,2,1,0,0,0,0,4,0,0,,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Real Betis,Ricardo Rodríguez,12,SUI,LW,33-097,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,ESP-La Liga,2526,12,SUI,LW,33-097,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Real Betis,Rodrigo Riquelme,17,ESP,"AM,RW",25-242,2,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,1,3,33.3,1,3,0,0,ESP-La Liga,2526,17,ESP,"AM,RW",25-242,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Real Betis,Sergi Altimira,6,ESP,DM,24-097,28,1,0,0,0,1,1,0,0,16,0,2,0,0.1,0.1,0.0,0,0,6,9,66.7,0,5,0,0,ESP-La Liga,2526,6,ESP,DM,24-097,28,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,100.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Real Betis,Valentín Gómez,16,ARG,LB,22-157,90,0,0,0,0,0,0,0,0,44,2,0,1,0.0,0.0,0.2,3,0,19,31,61.3,2,6,1,1,ESP-La Liga,2526,16,ARG,LB,22-157,90,0,0,0,1,1,0,2,0,1,0,0,0,4,1,3,25.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Real Betis,Álvaro Vallés,1,ESP,GK,28-128,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,14,26,53.8,0,15,0,0,ESP-La Liga,2526,1,ESP,GK,28-128,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Real Betis,Ángel Ortíz,40,ESP,RB,21-128,19,0,0,0,0,0,0,0,0,12,0,1,1,0.0,0.0,0.0,0,0,7,7,100.0,0,1,0,0,ESP-La Liga,2526,40,ESP,RB,21-128,19,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Sevilla,Adams Akor,9,NGA,FW,25-305,90,0,0,0,0,2,0,0,0,21,0,0,0,0.1,0.1,0.0,2,0,9,15,60.0,0,7,0,3,ESP-La Liga,2526,9,NGA,FW,25-305,90,0,0,0,1,0,2,1,0,0,0,0,0,2,5,3,62.5,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Sevilla,Alexis Sánchez,10,CHI,AM,36-346,30,0,0,0,0,1,0,0,0,13,0,0,1,0.0,0.0,0.0,0,0,3,9,33.3,0,6,1,1,ESP-La Liga,2526,10,CHI,AM,36-346,30,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Sevilla,Alfon,17,ESP,LW,26-210,60,0,0,0,0,1,1,0,0,18,0,0,0,0.0,0.0,0.0,1,0,9,9,100.0,2,11,0,1,ESP-La Liga,2526,17,ESP,LW,26-210,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Sevilla,Batista Mendy,19,FRA,DM,25-322,60,0,0,0,0,0,0,0,0,39,0,2,1,0.0,0.0,0.1,1,0,26,29,89.7,3,21,0,0,ESP-La Liga,2526,19,FRA,DM,25-322,60,0,0,0,1,1,0,0,2,0,0,0,0,4,2,1,66.7,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Sevilla,Carmona,2,ESP,LB,23-305,90,0,0,0,0,1,0,1,0,49,0,2,0,0.0,0.0,0.0,0,0,26,40,65.0,3,19,2,0,ESP-La Liga,2526,2,ESP,LB,23-305,90,1,0,0,2,4,0,2,2,0,0,0,0,5,0,0,,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Sevilla,Chidera Ejuke,21,NGA,"RW,LW",27-332,78,0,0,0,0,1,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,23,27,85.2,2,30,2,3,ESP-La Liga,2526,21,NGA,"RW,LW",27-332,78,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Sevilla,César Azpilicueta,3,ESP,CB,36-094,90,0,0,0,0,0,0,0,0,78,4,2,1,0.0,0.0,0.0,1,0,58,68,85.3,4,40,0,0,ESP-La Liga,2526,3,ESP,CB,36-094,90,0,0,0,1,1,0,0,2,2,0,0,0,7,2,1,66.7,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Sevilla,Djibril Sow,20,SUI,DM,28-297,69,0,0,0,0,1,0,0,0,37,2,0,0,0.0,0.0,0.0,2,0,26,31,83.9,4,23,0,1,ESP-La Liga,2526,20,SUI,DM,28-297,69,0,0,0,2,1,0,0,0,0,0,0,0,3,1,1,50.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Sevilla,Isaac Romero,7,ESP,RW,25-196,23,0,0,0,0,0,0,0,1,6,0,0,0,0.0,0.0,0.0,0,0,2,6,33.3,0,7,1,0,ESP-La Liga,2526,7,ESP,RW,25-196,23,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Sevilla,Juanlu Sánchez,16,ESP,RB,22-107,90,0,0,0,0,0,0,0,0,49,2,2,2,0.0,0.0,0.0,1,0,30,40,75.0,2,25,3,1,ESP-La Liga,2526,16,ESP,RB,22-107,90,0,0,0,2,1,0,1,2,1,0,0,0,3,1,5,16.7,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Sevilla,Kike Salas,4,ESP,CB,23-221,45,0,0,0,0,0,0,0,0,52,3,1,2,0.0,0.0,0.0,0,0,31,40,77.5,4,24,0,0,ESP-La Liga,2526,4,ESP,CB,23-221,45,0,0,0,0,1,0,0,1,3,0,0,0,3,4,4,50.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Sevilla,Lucien Agoume,18,FRA,DM,23-294,21,0,0,0,0,0,0,0,0,22,1,1,0,0.0,0.0,0.0,1,0,13,18,72.2,3,12,0,0,ESP-La Liga,2526,18,FRA,DM,23-294,21,0,0,0,0,0,0,0,1,1,0,0,0,4,0,2,0.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Sevilla,Marcão,23,BRA,CB,29-178,45,0,0,0,0,0,0,1,0,30,0,0,1,0.0,0.0,0.0,0,0,19,26,73.1,3,18,1,0,ESP-La Liga,2526,23,BRA,CB,29-178,45,1,0,0,2,0,0,0,0,0,0,0,0,5,2,0,100.0,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Sevilla,Miguel Ángel Sierra,29,ESP,LW,21-139,12,0,0,0,0,1,0,0,0,12,1,0,0,0.0,0.0,0.0,1,0,5,9,55.6,0,5,0,1,ESP-La Liga,2526,29,ESP,LW,21-139,12,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Sevilla,Odysseas Vlachodimos,1,GRE,GK,31-218,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,0,0,31,43,72.1,0,23,0,0,ESP-La Liga,2526,1,GRE,GK,31-218,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2025-11-30
ESP-La Liga,2526,2025-11-30 Sevilla-Betis,Sevilla,Peque,14,ESP,"AM,DM",23-057,90,0,0,0,0,1,1,0,0,60,2,0,3,0.1,0.1,0.1,6,0,32,51,62.7,4,29,5,2,ESP-La Liga,2526,14,ESP,"AM,DM",23-057,90,0,0,0,0,6,0,7,0,1,0,0,0,3,3,1,75.0,2025-11-30
ESP-La Liga,2526,2025-12-01 Rayo Vallecano-Valencia,Rayo Vallecano,Alexandre Alemão,9,BRA,FW,27-244,22,0,0,0,0,0,0,1,0,4,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,4,0,0,ESP-La Liga,2526,9,BRA,FW,27-244,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,2025-12-01
ESP-La Liga,2526,2025-12-01 Rayo Vallecano-Valencia,Rayo Vallecano,Alfonso Espino,22,URU,LM,33-330,22,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,11,15,73.3,0,9,1,1,ESP-La Liga,2526,22,URU,LM,33-330,22,0,0,0,0,1,1,3,0,0,0,0,0,3,0,0,,2025-12-01
ESP-La Liga,2526,2025-12-01 Rayo Vallecano-Valencia,Rayo Vallecano,Andrei Ratiu,2,ROU,"RB,RM",27-164,90,0,0,0,0,3,0,0,0,77,2,2,1,0.1,0.1,0.5,5,1,46,55,83.6,3,39,2,0,ESP-La Liga,2526,2,ROU,"RB,RM",27-164,90,0,0,0,0,2,0,1,2,1,0,0,0,2,2,1,66.7,2025-12-01
ESP-La Liga,2526,2025-12-01 Rayo Vallecano-Valencia,Rayo Vallecano,Augusto Batalla,13,ARG,GK,29-215,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,1,0,28,32,87.5,0,24,0,0,ESP-La Liga,2526,13,ARG,GK,29-215,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2025-12-01
ESP-La Liga,2526,2025-12-01 Rayo Vallecano-Valencia,Rayo Vallecano,Florian Lejeune,24,FRA,CB,34-195,90,0,0,0,0,1,0,0,0,67,1,2,2,0.0,0.0,0.0,2,0,44,53,83.0,0,35,0,0,ESP-La Liga,2526,24,FRA,CB,34-195,90,0,0,0,2,0,0,0,2,1,0,0,0,4,1,0,100.0,2025-12-01
ESP-La Liga,2526,2025-12-01 Rayo Vallecano-Valencia,Rayo Vallecano,Francisco Perez,21,ESP,RM,23-083,68,0,0,0,0,3,1,0,0,30,1,1,0,0.6,0.6,0.0,1,0,15,18,83.3,2,15,2,0,ESP-La Liga,2526,21,ESP,RM,23-083,68,0,0,0,1,0,0,1,1,1,0,0,0,7,1,0,100.0,2025-12-01
ESP-La Liga,2526,2025-12-01 Rayo Vallecano-Valencia,Rayo Vallecano,Gerard Gumbau,15,ESP,CM,30-348,90,0,1,0,0,4,2,0,0,63,4,1,1,0.1,0.1,0.2,8,1,35,50,70.0,6,39,5,2,ESP-La Liga,2526,15,ESP,CM,30-348,90,0,0,0,3,0,0,8,1,2,0,0,0,7,1,1,50.0,2025-12-01
ESP-La Liga,2526,2025-12-01 Rayo Vallecano-Valencia,Rayo Vallecano,Iván Balliu,20,ALB,RB,33-334,8,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,1,0,10,12,83.3,1,8,0,0,ESP-La Liga,2526,20,ALB,RB,33-334,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,2025-12-01
ESP-La Liga,2526,2025-12-01 Rayo Vallecano-Valencia,Rayo Vallecano,Jorge de Frutos,19,ESP,"FW,RM",28-284,82,0,0,0,0,3,1,0,0,22,0,0,0,0.3,0.3,0.0,2,0,14,14,100.0,2,12,0,0,ESP-La Liga,2526,19,ESP,"FW,RM",28-284,82,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0.0,2025-12-01
ESP-La Liga,2526,2025-12-01 Rayo Vallecano-Valencia,Rayo Vallecano,Luiz Felipe,5,ITA,CB,28-254,8,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,9,12,75.0,0,7,0,0,ESP-La Liga,2526,5,ITA,CB,28-254,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2025-12-01
ESP-La Liga,2526,2025-12-01 Rayo Vallecano-Valencia,Rayo Vallecano,Nobel Mendy,32,FRA,CB,21-089,82,1,0,0,0,2,1,0,0,57,0,0,2,0.6,0.6,0.0,1,0,42,47,89.4,0,35,0,0,ESP-La Liga,2526,32,FRA,CB,21-089,82,0,0,0,2,1,0,0,0,0,0,0,0,3,2,1,66.7,2025-12-01
ESP-La Liga,2526,2025-12-01 Rayo Vallecano-Valencia,Rayo Vallecano,Pep Chavarría,3,ESP,LB,27-235,90,0,0,0,0,0,0,0,0,82,2,0,0,0.0,0.0,0.1,2,0,61,74,82.4,8,41,5,1,ESP-La Liga,2526,3,ESP,LB,27-235,90,0,0,0,1,0,0,7,0,2,0,0,0,6,1,0,100.0,2025-12-01
ESP-La Liga,2526,2025-12-01 Rayo Vallecano-Valencia,Rayo Vallecano,Sergio Camello,10,ESP,CM,24-294,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,ESP-La Liga,2526,10,ESP,CM,24-294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2025-12-01
ESP-La Liga,2526,2025-12-01 Rayo Vallecano-Valencia,Rayo Vallecano,Unai López,17,ESP,CM,30-032,68,0,0,0,0,1,1,0,0,51,0,0,0,0.0,0.0,0.1,4,0,35,46,76.1,5,33,0,0,ESP-La Liga,2526,17,ESP,CM,30-032,68,0,0,0,1,1,0,7,0,0,0,0,0,2,1,0,100.0,2025-12-01
ESP-La Liga,2526,2025-12-01 Rayo Vallecano-Valencia,Rayo Vallecano,Álvaro García,18,ESP,"LM,CM",33-035,89,0,0,0,0,2,0,0,0,43,2,2,2,0.0,0.0,0.0,2,0,16,26,61.5,0,22,2,0,ESP-La Liga,2526,18,ESP,"LM,CM",33-035,89,0,0,0,0,1,0,2,2,2,0,0,0,3,0,1,0.0,2025-12-01
ESP-La Liga,2526,2025-12-01 Rayo Vallecano-Valencia,Rayo Vallecano,Óscar Valentín,23,ESP,DM,31-103,90,0,0,0,0,0,0,0,0,51,3,0,0,0.0,0.0,0.0,3,0,39,46,84.8,5,31,1,0,ESP-La Liga,2526,23,ESP,DM,31-103,90,0,0,0,1,1,0,1,0,1,0,0,0,7,1,1,50.0,2025-12-01
ESP-La Liga,2526,2025-12-01 Rayo Vallecano-Valencia,Valencia,Arnaut Danjuma,7,NED,"AM,RW",28-304,34,0,0,0,0,1,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,9,11,81.8,0,9,1,1,ESP-La Liga,2526,7,NED,"AM,RW",28-304,34,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,100.0,2025-12-01
ESP-La Liga,2526,2025-12-01 Rayo Vallecano-Valencia,Valencia,Baptiste Santamaria,22,FRA,DM,30-267,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,ESP-La Liga,2526,22,FRA,DM,30-267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2025-12-01
